"","link","Type.de.notice","Type.de.document","Titre","Auteur","Contributeur","Editeur","Date","Description","Sujet","Langue","Format","pages","link_gallica"
"711","http://catalogue.bnf.fr/ark:/12148/cb37262971d","monographie","texte imprimé","Question de droit public : doit-on recueillir les voix, dans les Etats généraux, par ordres ou par têtes de délibérans ? ([Reprod.]) par l'auteur des Considérations ur les intérêts du Tiers Etat","Rabaut Saint-Étienne (1743-1793). Auteur du texte","","Pergamon press","1789","Collection : Les archives de la Révolution française ; 5.925","","fre | français | ","2 microfiches ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k478507"
"712","http://catalogue.bnf.fr/ark:/12148/cb31167187s","monographie","texte imprimé","Projet d'éducation nationale , par J. P. Rabaut, député du département de l'Aube. Du 21 décembre 1792, l'an premier de la République. Imprimé par ordre de la Convention nationale.","Rabaut Saint-Étienne (1743-1793). Auteur du texte","France. Convention nationale. Éditeur scientifique","[Paris.] De l'Imprimerie nationale. [1792]","1792","","Éducation à la citoyenneté -- France -- 1789-1799 (Révolution) | Éducation morale -- France -- 1789-1799 (Révolution) | ","fre | français | ","7 p. ; in-8","7 p.","https://gallica.bnf.fr/ark:/12148/bpt6k54943741"
"713","http://catalogue.bnf.fr/ark:/12148/cb31167147j","monographie","texte imprimé","Précis historique de la Révolution française. Assemblée constituante ; suivi de Réflexions politiques sur les circonstances . Par J. P. Rabaut. Ouvrage orné de six gravures d'après les dessins de Moreau. Quatrième édition.","Rabaut Saint-Étienne (1743-1793). Auteur du texte","Moreau, Jean-Michel (1741-1814). Dessinateur | Simonet, Jean-Baptiste-Blaise (1742-1813?). Graveur | ","A Paris, chez Treuttel et Würtz, libraires, rue de Lille, n.° 17 ; et à Strasbourg, rue des Serruriers, n.° 3. Onfroy, rue S. Jacques, n.° 51. De l'Imprimerie de Didot jeune. 1807.","1807","","","fre | français | ","LXXVI-257-40-108 p., 6 f. de pl. ; in-12","257-40-108 p.","https://gallica.bnf.fr/ark:/12148/bpt6k3046177f"
"714","http://catalogue.bnf.fr/ark:/12148/cb311671346","monographie","texte imprimé","Justice et nécessité d'assurer en France un état légal aux protestans...","Rabaut Saint-Étienne (1743-1793). Auteur du texte","Condorcet, Jean-Antoine-Nicolas de Caritat marquis de (1743-1794). Collaborateur","[s.n.] (A Ausbourg)","1775-1785","","","fre | français | ","105 p. ; in-8","105 p.","https://gallica.bnf.fr/ark:/12148/bpt6k83503r"
"715","http://catalogue.bnf.fr/ark:/12148/cb31167112w","monographie","texte imprimé","Oeuvres de Rabaut Saint-Étienne","Rabaut Saint-Étienne (1743-1793). Auteur du texte","Boissy d'Anglas, François-Antoine de (1756-1826). Préfacier","Kleffer (Paris)","1821","Comprend : Tome I : Le Vieux Cévénol, ou Anecdotes de la vie d'Ambroise Borély... précédées d'une notice (sur la vie de Rabaut Saint-Étienne, par Boissy d'Anglas)... Nouvelle édition, revue, corrigée et augmentée ; Tome II : Précis de l'histoire de la Révolution française ; Tome III : Lettres à M. Bailly sur l'histoire primitive de la Grèce","","fre | français | ","3 vol. ; in-18",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k9769142n"
"716","http://catalogue.bnf.fr/ark:/12148/cb31273780f","monographie","texte imprimé","[Pensées et observations morales et politiques pour servir à la connaissance des vrais principes du gouvernement , par l'abbé Sabatier de Castres]","Sabatier de Castres, Antoine (1742-1817). Auteur du texte","","[s.n.] (Vienne)","1794","",NA,"fre | français | ","484 p. ; in-8","484 p.","https://gallica.bnf.fr/ark:/12148/bpt6k739478"
"717","http://catalogue.bnf.fr/ark:/12148/cb31273792f","monographie","texte imprimé","Les trois siècles de la littérature françoise, ou Tableau de l'esprit de nos écrivains, depuis François I, jusqu'en 1773 (Nouv. éd., corr. & augm. considérablement) , par M. l'abbé S***, de Castres","Sabatier de Castres, Antoine (1742-1817). Auteur du texte","","de Hansy (Amsterdam)","1774","",NA,"fre | français | ","3 vol. (XXXII-531 ; 523 ; 640 p.) ; in-8","3 vol. (XXXII-531 ; 523 ; 640 p.","https://gallica.bnf.fr/ark:/12148/bpt6k1085409 | https://gallica.bnf.fr/ark:/12148/bpt6k108541p | https://gallica.bnf.fr/ark:/12148/bpt6k1085422"
"718","http://catalogue.bnf.fr/ark:/12148/cb312737797","monographie","texte imprimé","Lettres critiques, morales et politiques sur l'esprit, les erreurs et les travers de notre temps, par M. l'abbé Sabatier de Castres...","Sabatier de Castres, Antoine (1742-1817). Auteur du texte","","Hennings ((Erfurt)","1802","",NA,"fre | français | ","In-12, V-282 p.","12, V-282 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6101492c"
"719","http://catalogue.bnf.fr/ark:/12148/cb31273762h","monographie","texte imprimé","Citations curieuses, dignes de l'attention des penseurs et des riches propriétaires, tirées du Traité de la souveraineté par M. l'abbé Sabatier de Castres, et de différens autres ouvrages du même auteur. 3e édition... augmentée de moitié","Sabatier de Castres, Antoine (1742-1817). Auteur du texte","","Ballard (Paris)","1815","",NA,"fre | français | ","In-8° , 54 p.","8° , 54 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6470633j"
"720","http://catalogue.bnf.fr/ark:/12148/cb312737646","monographie","texte imprimé","Correspondance littéraire, ou Lettres critiques et impartiales sur la littérature françoise du XVIII. siècle et sur les Trois de Mr. l'abbé Sabatier","Sabatier de Castres, Antoine (1742-1817). Auteur du texte","","aux dépens de la Compagnie (Londres)","1780","",NA,"fre | français | ","XXIV-244 p. ; in-12","244 p.","https://gallica.bnf.fr/ark:/12148/bpt6k97689957"
"721","http://catalogue.bnf.fr/ark:/12148/cb31273760t","monographie","texte imprimé","Les Bizarreries du destin, ou Mémoires de Miladi Kilmar, publiés par l'abbé Sabatier de Castres. Nouvelle édition...","Sabatier de Castres, Antoine (1742-1817). Auteur du texte","","Moutard (Paris)","1781","",NA,"fre | français | ","2 vol. in-12",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k6114429t | https://gallica.bnf.fr/ark:/12148/bpt6k61321467"
"722","http://catalogue.bnf.fr/ark:/12148/cb312737913","monographie","texte imprimé","Les Trois siècles de notre littérature, ou Tableau de l'esprit de nos écrivains, depuis François Ier, jusqu'en 1772, par ordre alphabétique","Sabatier de Castres, Antoine (1742-1817). Auteur du texte","","Gueffier (Amsterdam ; Paris) | Dehansi (Amsterdam ; Paris) | ","1772","Comprend : T. I. A-E ; T. II. F-M ; T. III. N-Y",NA,"fre | français | ","3 vol. (XVI-443, 465, 459 p.) ; in-8","3 vol. (XVI-443, 465, 459 p.","https://gallica.bnf.fr/ark:/12148/bpt6k9651294q | https://gallica.bnf.fr/ark:/12148/bpt6k9651292w | https://gallica.bnf.fr/ark:/12148/bpt6k96513000"
"723","http://catalogue.bnf.fr/ark:/12148/cb31273781s","monographie","texte imprimé","Les Quarts-d'heures d'un joyeux solitaire, ou Contes de M. ***.","Sabatier de Castres, Antoine (1742-1817). Auteur du texte","Nogaret, François-Félix (1740-1831). Auteur présumé du texte","","1766","",NA,"fre | français | ","In-12, 54 p.","12, 54 p.","https://gallica.bnf.fr/ark:/12148/bpt6k1512646b"
"724","http://catalogue.bnf.fr/ark:/12148/cb359923312","monographie","texte imprimé","Quelques idées de constitution, applicables a la ville de Paris en juillet 1789 . Par M. l'abbé Sieyes.","Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte","","A Versailles, chez Baudouin, imprimeur de l'Assemblée nationale, avenue de Paris, n° 62. 24 septembre 1789.","1789","","France (1774-1792, Louis XVI)","fre | français | ","39 p. ; in-8","39 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6540436h"
"725","http://catalogue.bnf.fr/ark:/12148/cb31365936z","monographie","texte imprimé","Quelques idées de constitution, applicables a la ville de Paris en juillet 1789 . Par M. l'abbé Sieyes.","Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte","","A Versailles, chez Baudouin, imprimeur de l'Assemblée nationale, avenue de Paris n°. 62 [1789].","1789","","France (1774-1792, Louis XVI)","fre | français | ","[2]-37 p. ; in-8","2]-37 p.","https://gallica.bnf.fr/ark:/12148/bpt6k9774343g"
"726","http://catalogue.bnf.fr/ark:/12148/cb340289989","monographie","texte imprimé","Discours prononcé à la fête des 9 & 10 thermidor par le C.en Sieyes, président du Directoire exécutif.","Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte","","[S.l., 1799]","1799","","France (1795-1799, Directoire)","fre | français | ","4 p. ; in-4","4 p.","https://gallica.bnf.fr/ark:/12148/bpt6k6443653d"
"727","http://catalogue.bnf.fr/ark:/12148/cb32631345b","monographie","texte imprimé","Vues sur les moyens d'exécution dont les représentans de la France pourront disposer en 1789 [par Sieyès]. 2e édition","Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte","","","1789","","","fre | français | ","",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k9774344w"
"728","http://catalogue.bnf.fr/ark:/12148/cb31365914n","monographie","texte imprimé","Discours du C.en Sieyes, président du Directoire exécutif, a la célébration de l'anniversaire du 10 août.","Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte","","(A Paris, de l'Imprimerie de la République. Thermidor an VII [août 1799].)","1799","","France -- 1795-1799 (Directoire) | France (1795-1799, Directoire) | ","fre | français | ","6 p. ; in-4","6 p.","https://gallica.bnf.fr/ark:/12148/bpt6k63507956"
"729","http://catalogue.bnf.fr/ark:/12148/cb31365919c","monographie","texte imprimé","Notice sur la vie de Sieyès, membre de la première Assemblée nationale et de la Convention, écrite à Paris, en messidor, deuxième année de l'ère républicaine...","Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte","","Maradan (En Suisse ; et Paris)","1794","","","fre | français | ","In-8° , 66 p.","8° , 66 p.","https://gallica.bnf.fr/ark:/12148/bpt6k57882625"
"730","http://catalogue.bnf.fr/ark:/12148/cb31365928b","monographie","texte imprimé","Projet d'un décret provisoire sur le clergé, &c. . Par M. l'abbé Sieyès. Du 12 février 1790","Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte","","Impr. nationale (Paris)","1790","","Église catholique -- Clergé -- France","fre | français | ","40 p. ; in-8","40 p.","https://gallica.bnf.fr/ark:/12148/bpt6k110603d | https://gallica.bnf.fr/ark:/12148/bpt6k97743422"
"731","http://catalogue.bnf.fr/ark:/12148/cb31365917p","monographie","texte imprimé","Essai sur les priviléges . Nouvelle édition.","Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte","","[S.l.] 1789.","1789","","France (1774-1792, Louis XVI)","fre | français | ","[2]-54 p. ; in-8","2]-54 p.","https://gallica.bnf.fr/ark:/12148/bpt6k9774341n"
"732","http://catalogue.bnf.fr/ark:/12148/cb31365933x","monographie","texte imprimé","Qu'est-ce que le Tiers-État ? Troisième édition.","Sieyès, Emmanuel-Joseph (1748-1836). Auteur du texte","","[S.l.] 1789.","1789","","France (1774-1792, Louis XVI)","fre | français | ","[2]-180 p. ; in-8","2]-180 p.","https://gallica.bnf.fr/ark:/12148/bpt6k97743407"
"733","http://catalogue.bnf.fr/ark:/12148/cb301681229","monographie","texte imprimé","Romance de la rosière de Salanci, chantée chez M. le prieur de Salanci, par Mme la Ctesse de Genlis, le 8 juin 1766... par M. le Cte de Genlis","Genlis, Charles-Alexis-Pierre Brulart (1737-1793 ; comte de). Auteur du texte","","impr. de P. Rocher (Noyon)","1766","","","fre | français | ","In-4° , 4 p.","4° , 4 p.","https://gallica.bnf.fr/ark:/12148/bpt6k54259235"
"734","http://catalogue.bnf.fr/ark:/12148/cb372616135","monographie","texte imprimé","Rapport des commissaires de la Convention nationale aux armées réunies ([Reprod.]) par le citoyen Sillery,...","Genlis, Charles-Alexis-Pierre Brulart (1737-1793 ; comte de). Auteur du texte","France. Convention nationale. Éditeur scientifique","Maxwell","179.","Collection : Les archives de la Révolution française ; 11.1a.238","","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k44053b"
"735","http://catalogue.bnf.fr/ark:/12148/cb37248560p","monographie","texte imprimé","Décret relatif à la correspondance des grades du service de mer avec celui de terre ; précédé du Rapport fait par M. Sillery, au nom du Comité de la marine du 22 mai 1791 ([Reprod.]) impr. par ordre de l'Assemblée nationale","Genlis, Charles-Alexis-Pierre Brulart (1737-1793 ; comte de). Auteur du texte","France. Assemblée nationale législative (1791-1792). Comité de marine. Éditeur scientifique","Maxwell","1791","Collection : Les archives de la Révolution française ; 11.1b.182","","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k44537g"
"736","http://catalogue.bnf.fr/ark:/12148/cb37243372x","monographie","texte imprimé","Opinion de M. de Sillery, et projet de décret, sur l'admission des aspirans dans le corps de la marine militaire ([Reprod.]) impr. par ordre de l'Assemblée nationale","Genlis, Charles-Alexis-Pierre Brulart (1737-1793 ; comte de). Auteur du texte","France. Assemblée nationale constituante (1789-1791). Éditeur scientifique","Maxwell","1791","Collection : Les archives de la Révolution française ; 11.1b.181","Capitaines de navire -- France","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k445364"
"737","http://catalogue.bnf.fr/ark:/12148/cb37243367b","monographie","texte imprimé","Rapport sur le traitement du corps de la marine ([Reprod.]) fait au nom du Comité de la marine ; par M. de Sillery ; impr. par ordre de l'Assemblée nationale","Genlis, Charles-Alexis-Pierre Brulart (1737-1793 ; comte de). Auteur du texte","France. Assemblée nationale constituante (1789-1791). Comité de la marine. Éditeur scientifique | France. Assemblée nationale constituante (1789-1791). Éditeur scientifique | ","Maxwell","1791","Collection : Les archives de la Révolution française ; 11.1b.183","Capitaines de navire -- France","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k44538t"
"738","http://catalogue.bnf.fr/ark:/12148/cb37246634x","monographie","texte imprimé","Projet de décrets sur l'instruction publique ([Reprod.]) [Talleyrand-Périgord]","Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte","","Micro Graphix","1791","Collection : Les archives de la Révolution française ; 12.1071","Écoles publiques -- France","fre | français | ","2 microfiches ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k57154w"
"739","http://catalogue.bnf.fr/ark:/12148/cb37236250v","monographie","texte imprimé","Proposition faite à l'assemblée nationale sur les poids et mesures ([Reprod.]) par M. l'évêque d'Autun [Talleyrand]","Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte","","Maxwell","1790","Collection : Les archives de la Révolution française ; 12.815","","fre | français | ","1 microfiche ; 105*148 mm","microfiche","https://gallica.bnf.fr/ark:/12148/bpt6k487715"
"740","http://catalogue.bnf.fr/ark:/12148/cb31430412x","monographie","texte imprimé","Institut royal de France. Éloge de M. le Cte Reinhard, prononcé à l'Académie des sciences morales et politiques, par M. le P. de Talleyrand, dans la séance du 3 mars 1838","Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte","","G. Warée (Paris)","1838","","Reinhard","fre | français | ","In-8° , 21 p.","8° , 21 p.","https://gallica.bnf.fr/ark:/12148/bpt6k57874933"
"741","http://catalogue.bnf.fr/ark:/12148/cb31430423k","monographie","texte imprimé","Pensées et maximes de M. de Talleyrand, précédées de ses premiers amours et suivies de l'opinion de Napoléon sur ce grand diplomate","Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte","","les libraires (Paris)","1835","","","fre | français | ","In-12, 204 p.","12, 204 p.","https://gallica.bnf.fr/ark:/12148/bpt6k30411559"
"742","http://catalogue.bnf.fr/ark:/12148/cb31430417n","monographie","texte imprimé","Des loteries . Par M. l'évêque d'Autun.","Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte","","A Paris, chez Barrois l'aîné, libraire, quai des Augustins, n°. 19. M. DCC. LXXXIX.","1789","","Bourgogne (France) -- 1789-1799 (Révolution) -- Sources","fre | français | ","47 p. ; in-8","47 p.","https://gallica.bnf.fr/ark:/12148/bpt6k94544s | https://gallica.bnf.fr/ark:/12148/bpt6k6470942j"
"743","http://catalogue.bnf.fr/ark:/12148/cb314303897","monographie","texte imprimé","Talleyrand, ancien évêque d'Autun, a ses concitoyens.","Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte","","[Paris.] De l'Imprimerie de Plassan, rue du Cimetière Saint-André-des-Arcs, n° 10 [1792].","1792","","","fre | français | ","1 placard ; in-folio plano",NA,"https://gallica.bnf.fr/ark:/12148/bpt6k5783357n"
