	id	link_bnf	link_gallica	author_short	selected_for_galerie	title	date	format	author	contributors	editors	description	subject	notes	title_short	filename
389	743	http://catalogue.bnf.fr/ark:/12148/cb314303897	https://gallica.bnf.fr/ark:/12148/bpt6k5783357n	Talleyrand		Talleyrand, ancien évêque d'Autun, a ses concitoyens.	1792	"1 placard ; in-folio plano"	Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte		[Paris.] De l'Imprimerie de Plassan, rue du Cimetière Saint-André-des-Arcs, n° 10 [1792].				Talleyrand, ancien évêque d'Autun, a ses	../corpus_raw/Talleyrand_743.txt
390	744	http://catalogue.bnf.fr/ark:/12148/cb314304138	https://gallica.bnf.fr/ark:/12148/bpt6k56843710	Talleyrand		Lettre du ministre des relations extérieures à M. Gerry, envoyé des États-Unis, en lui envoyant ses passe-ports	1797	"4 p. ; in-8"	Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte		impr. de Laran (Paris)				Lettre du ministre des relations extérieures	../corpus_raw/Talleyrand_744.txt
391	746	http://catalogue.bnf.fr/ark:/12148/cb31430408p	https://gallica.bnf.fr/ark:/12148/bpt6k62587z	Talleyrand		Essai sur les avantages à retirer de colonies nouvelles dans les circonstances présentes	1797	"16 p. ; in-4"	Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte		impr. de Baudouin (Paris)				Essai sur les avantages à retirer	../corpus_raw/Talleyrand_746.txt
392	749	http://catalogue.bnf.fr/ark:/12148/cb372423522	https://gallica.bnf.fr/ark:/12148/bpt6k49002n	Talleyrand		Rapport sur l'instruction publique, fait au nom du Comité de Constitution à l'Assemblée nationale, les 10, 11 et 19 septembre 1791 ([Reprod.]) par M. de Talleyrand-Périgord,...	1791	"4 microfiches ; 105*148 mm"	Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte	France. Convention nationale. Éditeur scientifique	Maxwell	"Collection : Les archives de la Révolution française ; 12.1098"	Éducation -- France		Rapport sur l'instruction publique, fait au	../corpus_raw/Talleyrand_749.txt
393	751	http://catalogue.bnf.fr/ark:/12148/cb31430463t	https://gallica.bnf.fr/ark:/12148/bpt6k85454v	Talleyrand		Rapport sur l'instruction publique , fait, au nom du Comité de constitution , par M. Talleyrand-Périgord, ancien évêque d'Autun, administrateur du département de Paris	1791	"123 p. ; in-8"	Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte	France. Assemblée nationale constituante (1789-1791). Comité de constitution. Éditeur scientifique	(A Paris, de l'Imprimerie nationale. [1791])		Enseignement -- Réforme -- France		Rapport sur l'instruction publique , fait,	../corpus_raw/Talleyrand_751.txt
394	752	http://catalogue.bnf.fr/ark:/12148/cb37239091m	https://gallica.bnf.fr/ark:/12148/bpt6k446879	Talleyrand		"Apperçu des dépenses du département de la guerre pendant l'an VIII ([Reprod.]) Conseil des Cinq-cents ; [Talleyrand, M.]"	1799	"2 microfiches ; 105*148 mm"	Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte	France. Conseil des Cinq-Cents. Éditeur scientifique	Maxwell	"Collection : Les archives de la Révolution française ; 11.1b.338"	Armées -- France		Apperçu des dépenses du département de	../corpus_raw/Talleyrand_752.txt
395	754	http://catalogue.bnf.fr/ark:/12148/cb372412307	https://gallica.bnf.fr/ark:/12148/bpt6k56839p	Talleyrand		Motion de M. l'évêque d'Autun, sur la proposition d'un emprunt, faite à l'Assemblée nationale, par le premier ministre des finances, & sur la consolidation de la dette publique ([Reprod.]) [éd. par l'Assemblée nationale]	1789	"1 microfiche ; 105*148 mm"	Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte	France. Assemblée nationale constituante (1789-1791). Éditeur scientifique	Micro Graphix	"Collection : Les archives de la Révolution française ; 10.1.170"	Dettes publiques -- France		Motion de M. l'évêque d'Autun, sur	../corpus_raw/Talleyrand_754.txt
396	755	http://catalogue.bnf.fr/ark:/12148/cb37243202g	https://gallica.bnf.fr/ark:/12148/bpt6k43409q	Talleyrand		Opinion de M. l'évêque d'Autun sur les assignats forcés : jeudi 15 avril 1790 ([Reprod.]) [à l'Assemblée nationale]	1790	"1 microfiche ; 105*148 mm"	Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte	France. Assemblée nationale constituante (1789-1791). Éditeur scientifique	Maxwell	"Collection : Les archives de la Révolution française ; 10.1.301"	Assignats		Opinion de M. l'évêque d'Autun sur	../corpus_raw/Talleyrand_755.txt
397	756	http://catalogue.bnf.fr/ark:/12148/cb37241054p	https://gallica.bnf.fr/ark:/12148/bpt6k56852w	Talleyrand		Opinion de M. l'évêque d'Autun, sur les banques & sur le rétablissement de l'ordre dans les finances : prononcée à l'Assemblée nationale le vendredi 4 décembre 1789, & imprimée par son ordre ([Reprod.])	1789	"1 microfiche ; 105*148 mm"	Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte	France. Assemblée nationale constituante (1789-1791). Éditeur scientifique	Micro Graphix	"Collection : Les archives de la Révolution française ; 10.1.214"			Opinion de M. l'évêque d'Autun, sur	../corpus_raw/Talleyrand_756.txt
398	757	http://catalogue.bnf.fr/ark:/12148/cb37244505k	https://gallica.bnf.fr/ark:/12148/bpt6k43697c	Talleyrand		"Proposition faite à l'Assemblée nationale, sur les poids et mesures ([Reprod.]) par M. l'évêque d'Autun ; [éd. par l'Assemblée nationale]"	1790	"1 microfiche ; 105*148 mm"	Talleyrand-Périgord, Charles-Maurice de (1754-1838). Auteur du texte	France. Assemblée nationale constituante (1789-1791). Éditeur scientifique	Maxwell	"Collection : Les archives de la Révolution française ; 10.2.121"	Poids et mesures -- France		Proposition faite à l'Assemblée nationale, sur	../corpus_raw/Talleyrand_757.txt
399	760	http://catalogue.bnf.fr/ark:/12148/cb31434134c	https://gallica.bnf.fr/ark:/12148/bpt6k3046073f	Target		Mémoire pour Louis-René-Édouard de Rohan, cardinal,... évêque... de Strasbourg..., contre M. le procureur général, en présence de la dame de La Motte, ou sieur de Villette, de la demoiselle d'Oliva et du sieur comte de Cagliostro...	1786	"146 p. ; in-4"	Target, Guy-Jean-Baptiste (1733-1807). Auteur du texte		impr. de Lottin l'aîné et de Lottin de Saint-Germain (Paris)				Mémoire pour Louis-René-Édouard de Rohan, cardinal,...	../corpus_raw/Target_760.txt
400	761	http://catalogue.bnf.fr/ark:/12148/cb372616611	https://gallica.bnf.fr/ark:/12148/bpt6k475256	Target		Suite de l'écrit intitulé, Les Etats-généraux convoqués par Louis XVI ([Reprod.]) [par G. J. B. Target]	179	"1 microfiche ; 105*148 mm"	Target, Guy-Jean-Baptiste (1733-1807). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 5.592"	"France. États généraux (1789 ; Versailles)"		Suite de l'écrit intitulé, Les Etats-généraux	../corpus_raw/Target_761.txt
401	762	http://catalogue.bnf.fr/ark:/12148/cb372616522	https://gallica.bnf.fr/ark:/12148/bpt6k47524v	Target		Les Etats-généraux convoqués par Louis XVI ([Reprod.]) [par G. J. B. Target]	179	"1 microfiche ; 105*148 mm"	Target, Guy-Jean-Baptiste (1733-1807). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 5.591"	"France. États généraux (1789 ; Versailles)"		Les Etats-généraux convoqués par Louis XVI	../corpus_raw/Target_762.txt
402	763	http://catalogue.bnf.fr/ark:/12148/cb372613182	https://gallica.bnf.fr/ark:/12148/bpt6k47526j	Target		IIe suite de l'écrit intitulé, Les Etats-généraux convoqués par Louis XVI ([Reprod.]) [par G.-J.-B. Target]	179	"1 microfiche ; 105*148 mm"	Target, Guy-Jean-Baptiste (1733-1807). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 5.593"	"France. États généraux (1789 ; Versailles)"		IIe suite de l'écrit intitulé, Les	../corpus_raw/Target_763.txt
403	765	http://catalogue.bnf.fr/ark:/12148/cb31579783f	no	Villar		Discours prononcé par Villar, en présentant un poème épique composé par le citoyen Masson...	1799	In-8° , 2 p.	Villar, Noël-Gabriel-Luce (1748-1826). Auteur du texte		Impr. nationale (Paris)				Discours prononcé par Villar, en présentant	../corpus_raw/Villar_765.txt
404	766	http://catalogue.bnf.fr/ark:/12148/cb31579789h	no	Villar		Rapport et projet de décret présentés à la Convention nationale, dans la séance du 18 fructidor, au nom du Comité d'instruction publique, sur les encouragemens destinés aux savans, gens de lettres et artistes, par Villar,...	1794	In-8° , 10 p.	Villar, Noël-Gabriel-Luce (1748-1826). Auteur du texte		Impr. nationale (Paris)				Rapport et projet de décret présentés	../corpus_raw/Villar_766.txt
405	767	http://catalogue.bnf.fr/ark:/12148/cb315797823	no	Villar		Convention nationale. Rapport et projet de décret, présentés au nom du Comité d'instruction publique sur l'organisation de la Bibliothèque nationale, dans la séance du 6 vendémiaire an IV, par Villar...	1795	In-8° , 10 p.	Villar, Noël-Gabriel-Luce (1748-1826). Auteur du texte	France. Convention nationale. Éditeur scientifique	de l'Impr. nationale ((Paris,))		Bibliothèque Nationale, Réglements, 1795		Convention nationale. Rapport et projet de	../corpus_raw/Villar_767.txt
406	768	http://catalogue.bnf.fr/ark:/12148/cb31579784s	no	Villar		Funérailles du citoyen Dusaulx	1799	"2 p. ; in-4"	Villar, Noël-Gabriel-Luce (1748-1826). Auteur du texte		([Paris.] Baudouin, imprimeur de l'Institut national. [1799.])		Dusaulx		NA	../corpus_raw/Villar_768.txt
407	769	http://catalogue.bnf.fr/ark:/12148/cb31579786g	no	Villar		Lettre de la Société des amis de la constitution. Paris, le 24 janvier 1791. [Signé : Victor Broglie, Villars, G. Bonnecarrère, Alexandre Beauharnois, Voydel.]		In-4° , 3 p.	Villar, Noël-Gabriel-Luce (1748-1826). Auteur du texte		Impr. nationale (Paris)				Lettre de la Société des amis	../corpus_raw/Villar_769.txt
408	770	http://catalogue.bnf.fr/ark:/12148/cb31579790q	no	Villar		Rapport et resolution sur le placement de l'école centrale, pour le département du Nord , prononcés au Conseil des Cinq Cents dans la séance du 4 prairial, an 4 de la République, par le représentant du peuple Villars.	1796	"4 p. ; in-8"	Villar, Noël-Gabriel-Luce (1748-1826). Auteur du texte		([Paris.] De l'Imprimerie du Républicain français [1796].)				Rapport et resolution sur le placement	../corpus_raw/Villar_770.txt
409	771	https://catalogue.bnf.fr/ark:/12148/cb30238957q	https://gallica.bnf.fr/ark:/12148/bpt6k1193426f	Laclos	yes	"De l'éducation des femmes / par Choderlos de Laclos,... ; publié d'après le manuscrit de la Bibliothèque nationale, avec une introduction et des documents, par Édouard Champion. suivi de notes inédites de Charles Baudelaire"	1903		Choderlos de Laclos, Pierre-Ambroise-François (1741-1803). Auteur du texte						De l'éducation des femmes / par	../corpus_raw/Laclos_771.txt
410	772	https://catalogue.bnf.fr/ark:/12148/cb308755672	https://gallica.bnf.fr/ark:/12148/bpt6k1049742t	Marat	yes	Dénonciation faite au tribunal du public, par M. Marat, l'Ami du Peuple, contre M. Necker, premier ministre des Finances.	1789	"[2]-69 p. ; in-8"	Marat, Jean-Paul (1743-1793). Auteur du texte						Dénonciation faite au tribunal du public,	../corpus_raw/Marat_772.txt
411	773	https://catalogue.bnf.fr/ark:/12148/cb30875619g	https://gallica.bnf.fr/ark:/12148/bpt6k65075788	Marat	yes	"Éloge de Montesquieu : présenté à l'Académie de Bordeaux, le 28 mars 1785 / par J.-P. Maratz ; publié avec une introduction, par Arthur de Brézetz,..."	1883		Marat, Jean-Paul (1743-1793). Auteur du texte						Éloge de Montesquieu : présenté à	../corpus_raw/Marat_773.txt
412	751	https://catalogue.bnf.fr/ark:/12148/cb31091604n	https://gallica.bnf.fr/ark:/12148/bpt6k6255307j	Pétion	yes	Compte rendu par Jérôme Pétion à ses concitoyens			Pétion, Jérôme (1756-1794). Auteur du texte						Compte rendu par Jérôme Pétion à	../corpus_raw/Pétion_751.txt
413	752	http://catalogue.bnf.fr/ark:/12148/cb37236072m	https://gallica.bnf.fr/ark:/12148/bpt6k45693g	Fauchet		Lettre pastorale de l'évêque du Calvados, et la traduction de sa lettre de communion adressée à notre saint père le Pape ([Reprod.]) Claude Fauchet	1791	"1 microfiche ; 105*148 mm"	Fauchet, Claude (1744-1793). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 8.826"	Basse-Normandie (France) -- 1789-1799 (Révolution) -- Sources		Lettre pastorale de l'évêque du Calvados,	../corpus_raw/Fauchet_752.txt
414	754	http://catalogue.bnf.fr/ark:/12148/cb372354834	https://gallica.bnf.fr/ark:/12148/bpt6k45464b	Fauchet		L' interprète infidèle des saintes écritures ou Analyse raisonnée du sermon sur l'accord de la religion & de la liberté ([Reprod.]) par Claude Fauchet	1791	"1 microfiche ; 105*148 mm"	Fauchet, Claude (1744-1793). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 8.594"	Liberté -- Christianisme		L' interprète infidèle des saintes écritures	../corpus_raw/Fauchet_754.txt
415	755	http://catalogue.bnf.fr/ark:/12148/cb37234905g	https://gallica.bnf.fr/ark:/12148/bpt6k45909k	Fauchet		Sermon sur l'accord de la religion et de la liberté prononcé dans la métropole de Paris, le 4 février 1791, pour la solemnité civique des anciens représentans de la Commune, en mémoire de ce qu'à pareil jour, le Roi vint à l'Assemblée nationale reconnaître la souveraineté du peuple ([Reprod.]) Claude Lauchet, prédicateur du Roi,...	1791	"1 microfiche ; 105*148 mm"	Fauchet, Claude (1744-1793). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 8.1053"	France. Assemblée nationale constituante. Constitution civile du clergé		Sermon sur l'accord de la religion	../corpus_raw/Fauchet_755.txt
416	760	http://catalogue.bnf.fr/ark:/12148/cb37238455m	https://gallica.bnf.fr/ark:/12148/bpt6k421565	Fauchet		Mémoire à messieurs du Comité de constitution de l'Assemblée nationale, sur la question de savoir si les administrateurs provisoires de la municipalité doivent rendre leurs premiers comptes aux représentans provisoires de la commune de Paris ([Reprod.]) [signé : l'Abbé Fauchet,...]	1790	"1 microfiche ; 105*148 mm"	Fauchet, Claude (1744-1793). Auteur du texte		Micro Graphix	"Collection : Les archives de la Révolution française ; 9.1.303"	Administrateurs provisoires -- Paris (France)		Mémoire à messieurs du Comité de	../corpus_raw/Fauchet_760.txt
417	761	http://catalogue.bnf.fr/ark:/12148/cb37235211q	https://gallica.bnf.fr/ark:/12148/bpt6k458753	Fauchet		Troisième discours sur la liberté françoise, prononcé le dimanche 27 septembre 1789, dans l'église de Notre-Dame... ([Reprod.]) par M. l'Abbé Fauchet,...	1789	"1 microfiche ; 105*148 mm"	Fauchet, Claude (1744-1793). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 8.1018 | [Discours. 1789-09-27] |"			Troisième discours sur la liberté françoise,	../corpus_raw/Fauchet_761.txt
418	762	http://catalogue.bnf.fr/ark:/12148/cb372352064	https://gallica.bnf.fr/ark:/12148/bpt6k45873d	Fauchet		Discours sur la liberté françoise, prononcé le mercredi 5 août 1789, dans l'église paroissiale de S. Jacques... ([Reprod.]) par M. l'Abbé Fauchet,...	1789	"1 microfiche ; 105*148 mm"	Fauchet, Claude (1744-1793). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 8.1016 | [Discours. 1789-08-05] |"			Discours sur la liberté françoise, prononcé	../corpus_raw/Fauchet_762.txt
419	763	http://catalogue.bnf.fr/ark:/12148/cb37235208t	https://gallica.bnf.fr/ark:/12148/bpt6k45874r	Fauchet		Second discours sur la liberté françoise, prononcé le 31 août 1789, dans l'église paroissiale de Sainte-Marguerite... ([Reprod.]) par M. l'Abbé Fauchet,...	1789	"1 microfiche ; 105*148 mm"	Fauchet, Claude (1744-1793). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 8.1017 | [Discours. 1789-08-31] |"			Second discours sur la liberté françoise,	../corpus_raw/Fauchet_763.txt
420	765	http://catalogue.bnf.fr/ark:/12148/cb37236082x	https://gallica.bnf.fr/ark:/12148/bpt6k45694t	Fauchet		"Mandement de Claude Fauchet, évêque du Calvados, député à l'Assemblée nationale ; Discours prononcé par Claude Fauchet, à l'autel de la Patrie, pendant la cérémonie de la fédération générale du département... près la ville de Caen ([Reprod.])"	179	"1 microfiche ; 105*148 mm"	Fauchet, Claude (1744-1793). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 8.827"			Mandement de Claude Fauchet, évêque du	../corpus_raw/Fauchet_765.txt
421	766	http://catalogue.bnf.fr/ark:/12148/cb37236093k	https://gallica.bnf.fr/ark:/12148/bpt6k456986	Fauchet		"Discours prononcé par Claude Fauchet, à l'autel de la Patrie, pendant la cérémonie de la fédération générale du département... près la ville de Caen, le 14 juillet 1791 ; Prière pour la nation françoise et pour tous les frères ([Reprod.])"	1791	"1 microfiche ; 105*148 mm"	Fauchet, Claude (1744-1793). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 8.832 | [Discours. 1791-07-14. Caen] |"	Basse-Normandie (France) -- 1789-1799 (Révolution) -- Sources		Discours prononcé par Claude Fauchet, à	../corpus_raw/Fauchet_766.txt
422	767	http://catalogue.bnf.fr/ark:/12148/cb37236087n	https://gallica.bnf.fr/ark:/12148/bpt6k456955	Fauchet		Pétition de Claude Fauchet, évêque de Calvados, à l'Assemblée nationale ([Reprod.])	1791	"1 microfiche ; 105*148 mm"	Fauchet, Claude (1744-1793). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 8.829"	Basse-Normandie (France) -- 1789-1799 (Révolution) -- Sources		Pétition de Claude Fauchet, évêque de	../corpus_raw/Fauchet_767.txt
423	768	http://catalogue.bnf.fr/ark:/12148/cb37236068c	https://gallica.bnf.fr/ark:/12148/bpt6k45697v	Fauchet		Lettre pastorale de Claude Fauchet, évêque du Calvados, aux pasteurs et aux fidèles du diocèse ([Reprod.])	1792	"1 microfiche ; 105*148 mm"	Fauchet, Claude (1744-1793). Auteur du texte		Pergamon press	"Collection : Les archives de la Révolution française ; 8.831"	Basse-Normandie (France) -- 1789-1799 (Révolution) -- Sources		Lettre pastorale de Claude Fauchet, évêque	../corpus_raw/Fauchet_768.txt
