id,link_bnf,link_gallica,author_short,selected_for_galerie,title,date,format,author,contributors,editors,description,subject,notes
629,http://catalogue.bnf.fr/ark:/12148/cb30928672s,https://gallica.bnf.fr/ark:/12148/bpt6k55022594,Mercier,poetry,Héroïdes et autres pièces de poésie,1764,48 p. ; in-8,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,,,,
630,http://catalogue.bnf.fr/ark:/12148/cb30928677h,https://gallica.bnf.fr/ark:/12148/bpt6k5725055r,Mercier,,Satires contre les astronomes,1803,22 p. ; in-16,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,"A Paris, chez Terrelonge, libraire, rue des Petits-Augustins, près le Musée national. An XI - 1803",,,
631,http://catalogue.bnf.fr/ark:/12148/cb32441969v,https://gallica.bnf.fr/ark:/12148/bpt6k9769480c | https://gallica.bnf.fr/ark:/12148/bpt6k97686066 | https://gallica.bnf.fr/ark:/12148/bpt6k9768858m | https://gallica.bnf.fr/ark:/12148/bpt6k9769922n,Mercier,,Tableau de Paris faisant suite aux éditions précédentes... [par Mercier],1788,,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,,,,
632,http://catalogue.bnf.fr/ark:/12148/cb30928629n,https://gallica.bnf.fr/ark:/12148/bpt6k6262488p,Mercier,,Mon dictionnaire,,"In-8, 104 p.","Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,,,,
633,http://catalogue.bnf.fr/ark:/12148/cb34216838t,https://gallica.bnf.fr/ark:/12148/bpt6k65717195 | https://gallica.bnf.fr/ark:/12148/bpt6k6571720t,Mercier,,Tableau de Paris . Nouvelle édition corrigée & augmentée.,1783,8 tomes ; in-8,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,A Amsterdam. M. DCC. LXXXIII.,,Paris (France) -- Histoire,
634,http://catalogue.bnf.fr/ark:/12148/cb30928590f,https://gallica.bnf.fr/ark:/12148/bpt6k6571684d,Mercier,fiction,L'An deux mille quatre cent quarante . Rêve s'il en fût jamais,1771,VIII-416 p. ; in-8,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,"A Londres, MDCCLXXI",,,
635,http://catalogue.bnf.fr/ark:/12148/cb30928639z,https://gallica.bnf.fr/ark:/12148/bpt6k15112405,Mercier,,"L'Observateur de Paris et du royaume, ou Mémoires historiques et politiques, par M. Mercier,...",1785,"In-8° , VIII-192 p.","Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,,,,
636,http://catalogue.bnf.fr/ark:/12148/cb309286316,https://gallica.bnf.fr/ark:/12148/bpt6k9740286t,Mercier,,Notions claires sur les gouvernemens,1787,2 vol. ; in-12,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,[s.n.] (Amsterdam),,,
637,http://catalogue.bnf.fr/ark:/12148/cb324419675,https://gallica.bnf.fr/ark:/12148/bpt6k97688131 | https://gallica.bnf.fr/ark:/12148/bpt6k97686155 | https://gallica.bnf.fr/ark:/12148/bpt6k9768904d | https://gallica.bnf.fr/ark:/12148/bpt6k9768923r | https://gallica.bnf.fr/ark:/12148/bpt6k97689260 | https://gallica.bnf.fr/ark:/12148/bpt6k9769269n | https://gallica.bnf.fr/ark:/12148/bpt6k9818012q | https://gallica.bnf.fr/ark:/12148/bpt6k9767987c,Mercier,,"Tableau de Paris . Nouvelle édition, corrigée & augmentée.",1783,8 t. ; in-8,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,A Amsterdam. 1783.,,,
638,http://catalogue.bnf.fr/ark:/12148/cb30928710h,https://gallica.bnf.fr/ark:/12148/bpt6k9767687b,Mercier,,"La Destruction de la Ligue, ou La réduction de Paris , piece nationale en quatre actes.",1782,XLIII-[1]-209 p. ; in-8,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,A Amsterdam. 1782.,,,
639,http://catalogue.bnf.fr/ark:/12148/cb309287575,https://gallica.bnf.fr/ark:/12148/bpt6k1510722n,Mercier,drama,"Olinde et Sophronie, drame héroïque en 5 actes et en prose, par M. Mercier",1771,"In-8° , VIII-111 p., front. gr. d'après Marillier","Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,Le Jay (Paris),,,
640,http://catalogue.bnf.fr/ark:/12148/cb309286436,https://gallica.bnf.fr/ark:/12148/bpt6k96179440,Mercier,double,Songes d'un hermite,1770,258 p. ; in-12,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,Hardy (A l'hermitage de St. Amour Paris),,,
641,http://catalogue.bnf.fr/ark:/12148/cb309287455,https://gallica.bnf.fr/ark:/12148/bpt6k57345185,Mercier,,"La maison de Socrate le sage , comédie en cinq actes, en prose",1809,VI-105 p. ; in-8,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,Duminil-Lesueur (Paris),,,
642,http://catalogue.bnf.fr/ark:/12148/cb33998428m,https://gallica.bnf.fr/ark:/12148/bpt6k1085189,Mercier,,"Du théâtre, ou Nouvel essai sur l'art dramatique",1773,XIV-[2]-372 p. ; in-8,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,"A Amsterdam, chez E. Van Harrevelt. MDCCLXXIII",,Théâtre | Art dramatique |,
643,http://catalogue.bnf.fr/ark:/12148/cb436616978,https://gallica.bnf.fr/ark:/12148/bpt6k65711801 | https://gallica.bnf.fr/ark:/12148/bpt6k6571163h | https://gallica.bnf.fr/ark:/12148/bpt6k30441483 | https://gallica.bnf.fr/ark:/12148/bpt6k6570104b | https://gallica.bnf.fr/ark:/12148/bpt6k3044068h | https://gallica.bnf.fr/ark:/12148/bpt6k3044184z | https://gallica.bnf.fr/ark:/12148/bpt6k30440747 | https://gallica.bnf.fr/ark:/12148/bpt6k3044323z | https://gallica.bnf.fr/ark:/12148/bpt6k6571246b | https://gallica.bnf.fr/ark:/12148/bpt6k3044151k | https://gallica.bnf.fr/ark:/12148/bpt6k3044073t | https://gallica.bnf.fr/ark:/12148/bpt6k3044080z,Mercier,,Tableau de Paris . Nouvelle édition corrigée & augmentée,1782-1788,12 vol. ; in-8,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,[s.n.] (Amsterdam),,Paris (France) -- Histoire,
644,http://catalogue.bnf.fr/ark:/12148/cb32441966t,https://gallica.bnf.fr/ark:/12148/bpt6k97681178 | https://gallica.bnf.fr/ark:/12148/bpt6k9768003w | https://gallica.bnf.fr/ark:/12148/bpt6k97680813 | https://gallica.bnf.fr/ark:/12148/bpt6k9767955d | https://gallica.bnf.fr/ark:/12148/bpt6k97679666 | https://gallica.bnf.fr/ark:/12148/bpt6k9771323s | https://gallica.bnf.fr/ark:/12148/bpt6k9767686x | https://gallica.bnf.fr/ark:/12148/bpt6k97941722,Mercier,,"Tableau de Paris . Nouvelle édition originale, corrigée & augmentée",1782-1783,8 vol. ([4]-XVI-280 ; [4]-336 ; [4]-340 ; [2]-300 ; 302 ; 295 ; 285 ; 318 p.) ; in-12,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,A Amsterdam. M. DCC. LXXXII [-M. DCC. LXXXIII],,,
645,http://catalogue.bnf.fr/ark:/12148/cb309286227,https://gallica.bnf.fr/ark:/12148/bpt6k108517x | https://gallica.bnf.fr/ark:/12148/bpt6k9794191d,Mercier,yes,De la littérature et des littérateurs . Suivi d'un Nouvel examen de la tragédie françoise,1778,158 p. ; in-8,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,[s.n.] (A Yverdon),,,
646,http://catalogue.bnf.fr/ark:/12148/cb30928756t,https://gallica.bnf.fr/ark:/12148/bpt6k5734391m,Mercier,drama,"Le nouveau doyen de Killerine , comédie en trois actes, en prose, représentée au château de ***, le 17 octobre 1788",1790,VIII-54 p. ; in-8,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,chez tous les libraires du royaume (A l'Envie),,,
647,http://catalogue.bnf.fr/ark:/12148/cb309286049,https://gallica.bnf.fr/ark:/12148/bpt6k9687829w | https://gallica.bnf.fr/ark:/12148/bpt6k96913196 | https://gallica.bnf.fr/ark:/12148/bpt6k9691343v,Mercier,fiction,"Les Hommes comme il y en a peu, et les génies comme il n'y en a point . Contes moraux, orientaux, persans, arabes, turcs, anglois, françois, &c., les uns pour rire, les autres à dormir debout. Nouvelle édition",1776,"3 vol. (IV-402, 393-[2], 402 p.) ; in-8","Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,Impr. de la Société typographique (Bouillon),,,
648,http://catalogue.bnf.fr/ark:/12148/cb309286734,https://gallica.bnf.fr/ark:/12148/bpt6k1521182f,Mercier,,Lettre de Dulis a son ami ; par M. Mercier,1767,"34 p., [1] f. de pl. : ill. ; in-8","Mercier, Louis-Sébastien (1740-1814). Auteur du texte","Saint-Aubin, Gabriel de (1724-1780). Dessinateur du modèle","A Londres, et se trouve à Paris, chez la veuve Duchesne, libraire, rue Saint Jacques, au Temple du goût. M. DCC. LXVII",,,
649,http://catalogue.bnf.fr/ark:/12148/cb309286645,https://gallica.bnf.fr/ark:/12148/bpt6k5824844n,Mercier,,"Zambeddin, histoire orientale",1768,[2]-221 p. ; in-12,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte","Caron, Nicolas (1719-1768). Graveur","A Amsterdam, et se trouve à Paris, chez Delalain, libraire, rue Saint Jacques. M. DCC. LXVIII",,,
650,http://catalogue.bnf.fr/ark:/12148/cb30928692d,https://gallica.bnf.fr/ark:/12148/bpt6k71985b,Mercier,drama,"Charles II, roi d'Angleterre, en certain lieu , comédie très morale, en cinq actes très-courts... et qui sera représentée, dit-on, pour la récréation des États Généraux, par un disciple de Pythagore",1789,XI-98 p. ; in-8,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte",,[s.n.] (Venise [i. e. Paris]),,,
651,http://catalogue.bnf.fr/ark:/12148/cb309287366,https://gallica.bnf.fr/ark:/12148/bpt6k57727227,Mercier,drama,"Jenneval ou Le Barnevelt françois , drame en cinq actes, et en prose. Par M. Mercier",1769,"XV-[1] p., [3] p., p. 6-110, [1] p., [1] f. de pl. ; in-8","Mercier, Louis-Sébastien (1740-1814). Auteur du texte","Marillier, Clément-Pierre (1740-1808). Dessinateur du modèle | De Ghendt, Emmanuel Jean Népomucène (1738?-1815). Graveur |","A Paris, chez Le Jay, libraire, rue Saint Jacques, au-dessus de celle des Mathurins, au Grand Corneille. M. DCC. LXIX",,,
652,http://catalogue.bnf.fr/ark:/12148/cb37241787k,https://gallica.bnf.fr/ark:/12148/bpt6k57087k,Mercier,,Costume des moeurs et de l'esprit françois avant la grande Révolution à la fin du dix-huitième siècle : en XCVI planches gravées en caricature par un habile maître : [pouvant servir d'appendice au Tableau de Paris de Louis-Sébastien Mercier] ([Reprod.]),1791,3 microfiches ; 105*148 mm,"Mercier, Louis-Sébastien (1740-1814). Auteur du texte","Dunker, Balthasar Anton (1746-1807). Illustrateur",Micro Graphix,Collection : Les archives de la Révolution française ; 12.548,,
653,http://catalogue.bnf.fr/ark:/12148/cb309287873,https://gallica.bnf.fr/ark:/12148/bpt6k992407f,Mercier,,"Corps législatif. Conseil des Cinq-Cents. Rapport et projet de résolution, au nom d'une commission, sur la pétition des peintres, sculpteurs, graveurs, architectes, relativement au droit de patantes, par L.-S. Mercier. Séance du 25 vendémiaire an V",1796,"In-8° , 11 p.","Mercier, Louis-Sébastien (1740-1814). Auteur du texte",France. Conseil des Cinq-Cents. Éditeur scientifique,Impr. nationale (Paris),,,
587,http://catalogue.bnf.fr/ark:/12148/cb372804682,https://gallica.bnf.fr/ark:/12148/bpt6k818153 | https://gallica.bnf.fr/ark:/12148/bpt6k9751303g,Mercier,,Les songes et visions philosophiques / Louis-Sébastien Mercier,1788,335 p. : ill. ; in-8,"Mercier, Louis-Sébastien. Auteur du texte",,[s.n.] (Amsterdam),"Collection : Voyages imaginaires, songes, visions et romans cabalistiques ; 32",,
682,http://catalogue.bnf.fr/ark:/12148/cb325107072,https://gallica.bnf.fr/ark:/12148/bpt6k63759631,Pastoret,,"Rapport fait au conseil général des hospices par un de ses membres [le mis Em. de Pastoret] sur l'état des hôpitaux, des hospices et des secours à domicile à Paris depuis le 1er janvier 1804 jusqu'au 1er janvier 1814",1816,,"Pastoret, Emmanuel (1755-1840). Auteur du texte",,,,,
683,http://catalogue.bnf.fr/ark:/12148/cb310656687,https://gallica.bnf.fr/ark:/12148/bpt6k62646242,Pastoret,,"Discours prononcé après la prestation de serment des électeurs de la section des Champs-Élysées, par M. Pastoret... le 17 octobre 1790",1790,"In-8° , 4 p.","Pastoret, Emmanuel (1755-1840). Auteur du texte",,Impr. nationale (Paris),,,
684,http://catalogue.bnf.fr/ark:/12148/cb31065681f,https://gallica.bnf.fr/ark:/12148/bpt6k54704572,Pastoret,,"Des loix pénales , par M. de Pastoret,...",1790,2 tomes en 1 vol. (156 p.) ; in-8,"Pastoret, Emmanuel (1755-1840). Auteur du texte",,Buisson (Paris),,,
685,http://catalogue.bnf.fr/ark:/12148/cb31065667w,https://gallica.bnf.fr/ark:/12148/bpt6k62272767,Pastoret,poetry,"Discours en vers sur l'union qui doit règner entre la magistrature, la philosophie & les lettres ; suivi d'une lettre à M. de La Cretelle sur le danger de l'éloquence dans l'administration de la justice. Par M. de Pastoret,...",1783,29 p. ; in-12,"Pastoret, Emmanuel (1755-1840). Auteur du texte",,Jombert jeune (Paris),,,
686,http://catalogue.bnf.fr/ark:/12148/cb31065672g,https://gallica.bnf.fr/ark:/12148/bpt6k9758856h,Pastoret,,"Histoire de la législation / par M. le comte de Pastoret,...",1817-1837,11 vol. ; in-8,"Pastoret, Emmanuel (1755-1840). Auteur du texte",,Impr. royale (Paris),"Comprend : I. Assyriens. Babyloniens ; II. Égypte ; III-IV. Hébreux ; V. Crétois. Lacédémoniens ; VI. Lacédémoniens (fin). Athéniens ; VII. Athéniens ; VIII. Argiens. Sicyoniens. Corinthiens. Arcadiens et autres peuples de la Grèce, de la Macédoine et des îles voisines de la Grèce ; IX. Iles de la mer Égée. Asie mineure. Perses ; X. Carthaginois. Marseille. Grande Grèce ; XI. Siciliens. Étrusques",,
687,http://catalogue.bnf.fr/ark:/12148/cb31065712w,https://gallica.bnf.fr/ark:/12148/bpt6k1323851,Pastoret,,"Corps législatif. Conseil des Cinq-cents. Rapport fait au nom de la commission de la classification et de la revision des lois, par Emmanuel Pastoret, sur l'état actuel de la législation pour la répression du vol et du brigandage, et sur quelques erreurs ou quelques omissions de nos lois correctionnelles et pénales. Séance du 25 pluviôse, l'an V",1796,"In-8° , 47 p.","Pastoret, Emmanuel (1755-1840). Auteur du texte",France. Conseil des Cinq-Cents. Éditeur scientifique,"Impr. nationale ((Paris,))",,,
688,http://catalogue.bnf.fr/ark:/12148/cb372408101,https://gallica.bnf.fr/ark:/12148/bpt6k428683,Pastoret,,"Opinion d'Emmanuel Pastoret, concernant la successibilité des enfants naturels : séance du 24 nivôse, an V ([Reprod.]) [au] Corps législatif, Conseil des Cinq-cents",1797,1 microfiche ; 105*148 mm,"Pastoret, Emmanuel (1755-1840). Auteur du texte",France. Conseil des Cinq-Cents. Éditeur scientifique,Micro Graphix,Collection : Les archives de la Révolution française ; 9.4.404,Filiation naturelle -- France,
689,http://catalogue.bnf.fr/ark:/12148/cb372419247,https://gallica.bnf.fr/ark:/12148/bpt6k571526,Pastoret,,"Rapport sur la pétition du département de Paris, pour l'établissement des écoles primaires, & la suppression du tribunal de l'université : séance du 24 février 1792 ([Reprod.]) fait au nom du Comité d'instruction publique par M. Pastoret,... ; impr. par ordre de l'Assemblée nationale",1792,1 microfiche ; 105*148 mm,"Pastoret, Emmanuel (1755-1840). Auteur du texte",France. Assemblée nationale législative (1791-1792). Comité d'instruction publique. Éditeur scientifique | France. Assemblée nationale législative (1791-1792). Éditeur scientifique |,Micro Graphix,Collection : Les archives de la Révolution française ; 12.1065,Écoles primaires -- France,
690,http://catalogue.bnf.fr/ark:/12148/cb31091652h,https://gallica.bnf.fr/ark:/12148/bpt6k1327078,Pétion,,Discours de M. le maire aux citoyens enrolés pour la défense de la patrie en danger . Imprimé par ordre du Conseil-général.,1792,2 p. ; in-8,"Pétion, Jérôme (1756-1794). Auteur du texte",,"([Paris.] De l'Imprimerie de la municipalité, 1792.)",,"Paris (France) (1789-1799, Révolution)",
691,http://catalogue.bnf.fr/ark:/12148/cb310915945,https://gallica.bnf.fr/ark:/12148/bpt6k9782022x | https://gallica.bnf.fr/ark:/12148/bpt6k9782139j | https://gallica.bnf.fr/ark:/12148/bpt6k9781382x,Pétion,,"Oeuvres de Jérôme Pétion,...",1792-1793,4 vol. ; in-8,"Pétion, Jérôme (1756-1794). Auteur du texte",,Garnery (Paris),,,
692,http://catalogue.bnf.fr/ark:/12148/cb31091614z,https://gallica.bnf.fr/ark:/12148/bpt6k5477034v,Pétion,yes,"Discours de Jérôme Pétion, sur l'accusation intentée contre Maximilien Robespierre.",1792,28 p. ; in-8,"Pétion, Jérôme (1756-1794). Auteur du texte",,"([Paris.] De l'Imp. de C.-F. Patris, imprimeur de la Commune, rue du Fauxbourg Saint-Jacques, aux Dames Sainte-Marie [1792].)",,France (1792-1795),
693,http://catalogue.bnf.fr/ark:/12148/cb31091667j,https://gallica.bnf.fr/ark:/12148/bpt6k54748212,Pétion,,"Réponse très-succinte de Jérome Petion, au long libelle de Maximilien Robespierre.",1793,14 p. ; in-8,"Pétion, Jérôme (1756-1794). Auteur du texte",,"([Paris.] De l'Imprimerie d'Antoine-Joseph Gorsas, rue Tiquetonne, n°. 7. 1793.)",,France (1792-1795),
694,http://catalogue.bnf.fr/ark:/12148/cb31091622k,https://gallica.bnf.fr/ark:/12148/bpt6k75432b,Pétion,yes,"Essai sur le mariage considéré sous des rapports naturels, moraux et politiques, ou Moyens de faciliter et d'encourager les mariages en France",1785,XIV-161 p. ; in-8,"Pétion, Jérôme (1756-1794). Auteur du texte",,[s.n.] (Genève),,,
695,http://catalogue.bnf.fr/ark:/12148/cb31091644w,https://gallica.bnf.fr/ark:/12148/bpt6k5434566h,Pétion,,"Lettre de Jérome Pétion, député, au président de la Convention nationale . Du 7 juin 1793, l'an deuxième de la République.",1793,4 p. ; in-8,"Pétion, Jérôme (1756-1794). Auteur du texte",,"[S.l., 1793]",,France (1792-1795),
696,http://catalogue.bnf.fr/ark:/12148/cb310916217,https://gallica.bnf.fr/ark:/12148/bpt6k97900519,Pétion,yes,"Discours sur les troubles de Saint-Domingue . Par J. Pétion, député à l'Assemblée nationale.",1790,[4]-44 p. ; in-8,"Pétion, Jérôme (1756-1794). Auteur du texte",France. Assemblée nationale constituante (1789-1791). Éditeur scientifique,"A Paris, chez Desennes [sic], libraire, au Palais-Royal ; Bailly, libraire, à la barrière des Sergens ; les Marchands de nouveautés. 14 octobre 1790",,Politique et gouvernement -- Haïti -- Jusqu'à 1791 | Saint Domingue (colonie française). Assemblée centrale |,
697,http://catalogue.bnf.fr/ark:/12148/cb31091668w,https://gallica.bnf.fr/ark:/12148/bpt6k324516b,Pétion,,"Copie de la lettre de M. Pétion à la Société des amis de la constitution, séante aux Jacobins Saint-Honoré.",1792,4 p. ; in-8,"Pétion, Jérôme (1756-1794). Auteur du texte",Société des amis de la Constitution (Paris). Éditeur scientifique,"([Paris.] De l'Imprimerie du Patriote françois, place du Théâtre Italien [1792].)",,"Amis de la constitution, séant aux Jacobins | Paris (France) (1789-1799, Révolution) |",
698,http://catalogue.bnf.fr/ark:/12148/cb310916697,https://gallica.bnf.fr/ark:/12148/bpt6k54408907,Pétion,,"Discours de M. Petion, maire de Paris ; prononcé à la Société, dans la séance du 29 avril 1792, l'an 4me de la liberté.",1792,8 p. ; in-8,"Pétion, Jérôme (1756-1794). Auteur du texte",Société des amis de la Constitution (Paris). Éditeur scientifique,"([Paris.] De l'Imprimerie du Patriote françois, place du Théâtre Italien [1792].)",,"Paris (France) (1789-1799, Révolution)",
699,http://catalogue.bnf.fr/ark:/12148/cb310916457,https://gallica.bnf.fr/ark:/12148/bpt6k62597572,Pétion,,Lettre de Jérome Pétion aux Parisiens.,1793,16 p. ; in-8,"Pétion, Jérôme (1756-1794). Auteur du texte",,"([Paris.] De l'Imprimerie d'Antoine-Joseph Gorsas, rue Tiquetonne, n°. 7 [1793].)",,France (1792-1795),
700,http://catalogue.bnf.fr/ark:/12148/cb37261180x,https://gallica.bnf.fr/ark:/12148/bpt6k47923m,Rabaut Saint-Étienne,double,"Prenez-y garde, ou Avis à toutes les assemblées d'élection, qui seront convoquées pour nommer les représentans des trois ordres aux Etats-généraux ([Reprod.]) [par Rabaut Saint-Etienne]",1789,1 microfiche ; 105*148 mm,Rabaut Saint-Étienne (1743-1793). Auteur du texte,,Pergamon press,Collection : Les archives de la Révolution française ; 5.998,,
701,http://catalogue.bnf.fr/ark:/12148/cb37237161g,https://gallica.bnf.fr/ark:/12148/bpt6k41766w,Rabaut Saint-Étienne,,"Prenez-y garde, ou Avis à toutes les assemblées d'élection, qui seront convoquées pour nommer les représentans des trois ordres aux états généraux ([Reprod.]) [par Rabaut Saint-Etienne]",1789,1 microfiche ; 105*148 mm,Rabaut Saint-Étienne (1743-1793). Auteur du texte,,Micro Graphix,Collection : Les archives de la Révolution française ; 6.3.174,,
